feature_id	GSE28829	GSE43292
1553405_a_at	23216.0	33297.0
1553407_at	29443.0	33297.0
1553409_at	15517.0	33297.0
1553410_a_at	28505.0	33297.0
1553411_s_at	30898.0	33297.0
1553412_at	15131.0	33297.0
1553413_at	27336.0	33297.0
1553415_at	23249.0	33297.0
1553417_at	34990.0	33297.0
1553418_a_at	29763.0	33297.0
1553420_at	25853.0	33297.0
1553422_s_at	38855.0	33297.0
1553423_a_at	53949.0	33297.0
1553424_at	33802.0	33297.0
1553425_at	19250.0	33297.0
1553426_at	7227.0	33297.0
1553427_at	34237.0	33297.0
1553428_at	45687.0	33297.0
1553429_at	8901.0	33297.0
1553430_a_at	38920.0	33297.0
1553432_s_at	4322.0	33297.0
1553433_at	34711.0	33297.0
1553434_at	23656.0	33297.0
1553435_at	40309.0	33297.0
1553436_at	21986.0	33297.0
1553437_at	42985.0	33297.0
1553438_at	21302.0	33297.0
1553439_at	44716.0	33297.0
1553440_at	21175.0	33297.0
1553441_at	31124.0	33297.0
1553442_a_at	32635.0	33297.0
1553443_at	7862.0	33297.0
1553444_a_at	31199.0	33297.0
1553446_at	26044.0	33297.0
1553447_at	30969.0	33297.0
1553448_at	24197.0	33297.0
1553449_at	20185.0	33297.0
1553450_s_at	50634.0	33297.0
1553451_at	26307.0	33297.0
1553452_at	6895.0	33297.0
1553453_at	23424.0	33297.0
1553454_at	41266.0	33297.0
1553456_at	46898.0	33297.0
1553457_at	23117.0	33297.0
1553458_at	40037.0	33297.0
1553459_at	30644.0	33297.0
1553460_at	40919.0	33297.0
1553461_at	12099.0	33297.0
1553462_at	12297.0	33297.0
1553464_at	33106.0	33297.0
1553465_a_at	34984.0	33297.0
1553466_at	27245.0	33297.0
1553467_at	49319.0	33297.0
1553468_at	9554.0	33297.0
1553470_at	16355.0	33297.0
1553471_at	15174.0	33297.0
1553472_at	24470.0	33297.0
1553474_at	29147.0	33297.0
1553475_at	13187.0	33297.0
1553478_at	29922.0	33297.0
1553479_at	30297.0	33297.0
1553482_at	34461.0	33297.0
1553483_at	45846.0	33297.0
1553484_at	13320.0	33297.0
1553485_at	39850.0	33297.0
1553486_a_at	8773.0	33297.0
1553488_at	21534.0	33297.0
1553489_a_at	24421.0	33297.0
1553491_at	34935.0	33297.0
1553492_a_at	37774.0	33297.0
1553493_a_at	36116.0	33297.0
1553494_at	32912.0	33297.0
1553497_at	19823.0	33297.0
1553498_at	30543.0	33297.0
1553499_s_at	32532.0	33297.0
1553500_at	32201.0	33297.0
1553502_a_at	40462.0	33297.0
1553504_at	25681.0	33297.0
1553505_at	24733.0	33297.0
1553506_at	8294.0	33297.0
1553507_a_at	22793.0	33297.0
1553508_at	41177.0	33297.0
1553510_s_at	50183.0	33297.0
1553511_at	33579.0	33297.0
1553512_at	33694.0	33297.0
1553513_at	38919.0	33297.0
1553514_a_at	9813.0	33297.0
1553515_at	19821.0	33297.0
1553517_at	34534.0	33297.0
1553518_at	36840.0	33297.0
1553519_at	38386.0	33297.0
1553521_at	42758.0	33297.0
1553523_at	7169.0	33297.0
1553524_at	39709.0	33297.0
1553525_at	40926.0	33297.0
1553526_at	22402.0	33297.0
1553527_at	46058.0	33297.0
1553528_a_at	15438.0	33297.0
1553529_at	14524.0	33297.0
1553530_a_at	54432.0	33297.0
1553531_at	25907.0	33297.0
1553532_a_at	38934.0	33297.0
1553533_at	52724.0	33297.0
1553534_at	38806.0	33297.0
1553535_a_at	6733.0	33297.0
1553536_at	48428.0	33297.0
1553537_at	30497.0	33297.0
1553538_s_at	27376.0	33297.0
1553539_at	40861.0	33297.0
1553540_a_at	44941.0	33297.0
1553541_at	11364.0	33297.0
1553542_at	6091.0	33297.0
1553544_at	43546.0	33297.0
1553545_at	26631.0	33297.0
1553546_at	19614.0	33297.0
1553547_at	3278.0	33297.0
1553549_at	46194.0	33297.0
1553550_at	33681.0	33297.0
1553551_s_at	7784.0	33297.0
1553552_at	45059.0	33297.0
1553553_at	5505.0	33297.0
1553555_at	29633.0	33297.0
1553556_at	24189.0	33297.0
1553558_at	45860.0	33297.0
1553559_at	40909.0	33297.0
1553560_at	41059.0	33297.0
1553561_at	19302.0	33297.0
1553562_at	28235.0	33297.0
1553564_at	46638.0	33297.0
1553565_s_at	40141.0	33297.0
1553566_at	30787.0	33297.0
1553567_s_at	23932.0	33297.0
1553568_a_at	46838.0	33297.0
1553569_at	6713.0	33297.0
1553570_x_at	7622.0	33297.0
1553572_a_at	32486.0	33297.0
1553573_s_at	48331.0	33297.0
1553574_at	22401.0	33297.0
1553575_at	28729.0	33297.0
1553579_a_at	24821.0	33297.0
1553581_s_at	10561.0	33297.0
1553582_a_at	29047.0	33297.0
1553583_a_at	41539.0	33297.0
1553584_at	20795.0	33297.0
1553585_a_at	24244.0	33297.0
1553586_at	25511.0	33297.0
1553587_a_at	7310.0	33297.0
1553588_at	16074.0	33297.0
1553589_a_at	19390.0	33297.0
1553590_at	46864.0	33297.0
1553591_at	26428.0	33297.0
1553592_x_at	20029.0	33297.0
1553593_a_at	29494.0	33297.0
1553594_a_at	36961.0	33297.0
1553599_a_at	41078.0	33297.0
1553600_at	33693.0	33297.0
1553601_a_at	49474.0	33297.0
1553602_at	17898.0	33297.0
1553603_s_at	54233.0	33297.0
1553604_at	28451.0	33297.0
1553605_a_at	29929.0	33297.0
1553607_at	15147.0	33297.0
1553608_a_at	14695.0	33297.0
1553611_s_at	48070.0	33297.0
1553612_at	18390.0	33297.0
1553613_s_at	51477.0	33297.0
1553614_a_at	48679.0	33297.0
1553618_at	19698.0	33297.0
1553619_a_at	34804.0	33297.0
1553620_at	33599.0	33297.0
1553622_a_at	28932.0	33297.0
1553623_at	37277.0	33297.0
1553625_at	34330.0	33297.0
1553626_a_at	49947.0	33297.0
1553627_s_at	13316.0	33297.0
1553629_a_at	37627.0	33297.0
1553630_at	18197.0	33297.0
1553633_s_at	33313.0	33297.0
1553634_a_at	33294.0	33297.0
1553635_s_at	1824.0	33297.0
1553636_at	31747.0	33297.0
1553637_s_at	16101.0	33297.0
1553639_a_at	2448.0	33297.0
1553640_at	35456.0	33297.0
1553641_a_at	28267.0	33297.0
1553642_at	31363.0	33297.0
1553644_at	26283.0	33297.0
1553645_at	9936.0	33297.0
1553646_at	52799.0	33297.0
1553647_at	33026.0	33297.0
1553651_at	47722.0	33297.0
1553652_a_at	24245.0	33297.0
1553654_at	16984.0	33297.0
1553655_at	21685.0	33297.0
1553656_at	32645.0	33297.0
1553657_at	12572.0	33297.0
1553658_at	42350.0	33297.0
1553660_at	18721.0	33297.0
1553661_a_at	29087.0	33297.0
1553663_a_at	31585.0	33297.0
1553666_at	9057.0	33297.0
1553668_at	49979.0	33297.0
1553670_at	37406.0	33297.0
1553672_at	47663.0	33297.0
1553673_at	17314.0	33297.0
1553674_at	12940.0	33297.0
1553675_at	40972.0	33297.0
1553677_a_at	47263.0	33297.0
1553678_a_at	54290.0	33297.0
1553679_s_at	47994.0	33297.0
1553681_a_at	21575.0	33297.0
1553682_at	17840.0	33297.0
1553683_s_at	11379.0	33297.0
1553684_at	43503.0	33297.0
1553685_s_at	45567.0	33297.0
1553686_at	18011.0	33297.0
1553688_at	21479.0	33297.0
1553689_s_at	11921.0	33297.0
1553690_at	17928.0	33297.0
1553691_at	48610.0	33297.0
1553693_s_at	17516.0	33297.0
1553694_a_at	45091.0	33297.0
1553695_a_at	45622.0	33297.0
1553696_s_at	46899.0	33297.0
1553697_at	15613.0	33297.0
1553698_a_at	22842.0	33297.0
1553701_a_at	18529.0	33297.0
1553702_at	34219.0	33297.0
1553703_at	19906.0	33297.0
1553704_x_at	22622.0	33297.0
1553705_a_at	46480.0	33297.0
1553706_at	264.0	33297.0
1553708_at	18883.0	33297.0
1553709_a_at	48687.0	33297.0
1553710_at	44829.0	33297.0
1553711_a_at	19974.0	33297.0
1553713_a_at	9574.0	33297.0
1553715_s_at	4335.0	33297.0
1553717_at	32052.0	33297.0
1553718_at	25387.0	33297.0
1553719_s_at	31210.0	33297.0
1553720_a_at	23969.0	33297.0
1553721_at	35239.0	33297.0
1553722_s_at	50283.0	33297.0
1553723_at	46592.0	33297.0
1553725_s_at	49999.0	33297.0
1553726_s_at	41752.0	33297.0
1553727_at	42593.0	33297.0
1553728_at	37568.0	33297.0
1553729_s_at	28432.0	33297.0
1553730_x_at	45424.0	33297.0
1553732_s_at	3507.0	33297.0
1553734_at	2212.0	33297.0
1553736_at	36668.0	33297.0
1553739_at	26048.0	33297.0
1553740_a_at	42209.0	33297.0
1553741_at	29202.0	33297.0
1553743_at	38900.0	33297.0
1553746_a_at	13777.0	33297.0
1553747_at	38979.0	33297.0
1553749_at	51449.0	33297.0
1553750_a_at	45579.0	33297.0
1553752_at	35905.0	33297.0
1553755_at	39262.0	33297.0
1553756_at	27383.0	33297.0
1553757_at	19082.0	33297.0
1553759_at	34492.0	33297.0
1553761_at	42313.0	33297.0
1553764_a_at	43647.0	33297.0
1553765_a_at	12768.0	33297.0
1553768_a_at	34159.0	33297.0
1553769_at	17852.0	33297.0
1553770_a_at	6051.0	33297.0
1553772_at	24500.0	33297.0
1553775_at	27355.0	33297.0
1553776_at	30338.0	33297.0
1553778_at	36916.0	33297.0
1553780_at	8339.0	33297.0
1553781_at	23204.0	33297.0
1553785_at	18746.0	33297.0
1553787_at	25950.0	33297.0
1553789_a_at	37727.0	33297.0
1553792_at	28299.0	33297.0
1553793_a_at	33700.0	33297.0
1553794_at	29546.0	33297.0
1553796_at	7117.0	33297.0
1553797_a_at	15075.0	33297.0
1553798_a_at	30844.0	33297.0
1553799_at	20027.0	33297.0
1553801_a_at	47360.0	33297.0
1553802_a_at	17719.0	33297.0
1553803_at	30729.0	33297.0
1553804_a_at	23507.0	33297.0
1553805_at	23596.0	33297.0
1553808_a_at	48653.0	33297.0
1553809_a_at	42016.0	33297.0
1553810_a_at	28024.0	33297.0
1553811_at	48021.0	33297.0
1553812_at	46943.0	33297.0
1553813_s_at	47347.0	33297.0
1553815_a_at	31943.0	33297.0
1553817_at	10976.0	33297.0
1553818_x_at	12627.0	33297.0
1553821_at	41427.0	33297.0
1553822_at	36001.0	33297.0
1553823_a_at	29192.0	33297.0
1553826_a_at	23948.0	33297.0
1553828_at	41828.0	33297.0
1553829_at	12911.0	33297.0
1553830_s_at	47862.0	33297.0
1553831_at	24504.0	33297.0
1553832_at	43760.0	33297.0
1553834_at	32501.0	33297.0
1553835_a_at	18976.0	33297.0
1553837_at	45029.0	33297.0
1553838_at	49256.0	33297.0
1553839_at	37714.0	33297.0
1553840_a_at	36415.0	33297.0
1553842_at	26240.0	33297.0
1553843_at	30346.0	33297.0
1553844_a_at	9951.0	33297.0
1553845_x_at	46102.0	33297.0
1553846_at	35524.0	33297.0
1553847_a_at	42359.0	33297.0
1553849_at	28273.0	33297.0
1553850_at	25645.0	33297.0
1553851_at	47905.0	33297.0
1553852_at	14872.0	33297.0
1553856_s_at	6568.0	33297.0
1553857_at	25954.0	33297.0
1553858_at	24204.0	33297.0
1553859_at	53212.0	33297.0
1553860_at	31421.0	33297.0
1553861_at	9647.0	33297.0
1553863_at	16435.0	33297.0
1553864_at	26266.0	33297.0
1553865_a_at	18817.0	33297.0
1553868_a_at	40155.0	33297.0
1553869_at	15112.0	33297.0
1553871_at	40725.0	33297.0
1553872_at	31639.0	33297.0
1553873_at	19488.0	33297.0
1553874_a_at	36150.0	33297.0
1553875_s_at	36934.0	33297.0
1553876_at	37343.0	33297.0
1553878_at	31142.0	33297.0
1553879_a_at	24982.0	33297.0
1553880_at	40796.0	33297.0
1553881_at	26358.0	33297.0
1553882_at	38980.0	33297.0
1553883_at	24509.0	33297.0
1553885_x_at	21245.0	33297.0
1553886_at	38751.0	33297.0
1553887_at	34513.0	33297.0
1553888_at	36912.0	33297.0
1553889_at	32853.0	33297.0
1553890_s_at	41391.0	33297.0
1553891_at	12906.0	33297.0
1553893_at	30094.0	33297.0
1553894_at	46875.0	33297.0
1553895_at	18578.0	33297.0
1553898_a_at	10910.0	33297.0
1553900_s_at	39055.0	33297.0
1553901_x_at	25903.0	33297.0
1553905_at	14420.0	33297.0
1553906_s_at	1213.0	33297.0
1553907_a_at	42772.0	33297.0
1553909_x_at	29448.0	33297.0
1553910_at	34290.0	33297.0
1553911_at	36341.0	33297.0
1553912_at	42910.0	33297.0
1553914_at	35878.0	33297.0
1553915_at	18533.0	33297.0
1553917_at	23313.0	33297.0
1553918_at	50257.0	33297.0
1553919_at	33120.0	33297.0
1553920_at	13204.0	33297.0
1553923_at	48263.0	33297.0
1553924_at	23445.0	33297.0
1553927_at	37182.0	33297.0
1553928_at	28701.0	33297.0
1553929_at	24119.0	33297.0
1553930_at	27321.0	33297.0
1553931_at	25725.0	33297.0
1553934_at	24634.0	33297.0
1553935_at	38554.0	33297.0
1553936_a_at	16103.0	33297.0
1553938_a_at	32133.0	33297.0
1553940_a_at	48736.0	33297.0
1553943_at	33029.0	33297.0
1553944_at	23925.0	33297.0
1553945_at	37329.0	33297.0
1553946_at	17893.0	33297.0
1553947_at	49692.0	33297.0
1553949_at	39782.0	33297.0
1553952_at	41960.0	33297.0
1553954_at	31755.0	33297.0
1553955_at	51906.0	33297.0
1553956_at	52900.0	33297.0
1553957_at	22375.0	33297.0
1553959_a_at	13325.0	33297.0
1553960_at	51103.0	33297.0
1553961_s_at	52726.0	33297.0
1553962_s_at	51900.0	33297.0
1553963_at	32109.0	33297.0
1553965_x_at	47411.0	33297.0
1553967_at	34927.0	33297.0
1553968_a_at	21082.0	33297.0
1553970_s_at	43498.0	33297.0
1553971_a_at	44928.0	33297.0
1553972_a_at	45475.0	33297.0
1553973_a_at	26250.0	33297.0
1553974_at	51954.0	33297.0
1553976_a_at	11478.0	33297.0
1553977_a_at	35839.0	33297.0
1553978_at	21265.0	33297.0
1553979_at	36240.0	33297.0
1553982_a_at	22482.0	33297.0
1553983_at	14796.0	33297.0
1553984_s_at	1999.0	33297.0
1553986_at	36582.0	33297.0
1553987_at	18805.0	33297.0
1553989_a_at	52412.0	33297.0
1553990_at	28704.0	33297.0
1553991_s_at	3514.0	33297.0
1553992_s_at	13896.0	33297.0
1553993_s_at	3455.0	33297.0
1553994_at	49371.0	33297.0
1553995_a_at	42448.0	33297.0
1553997_a_at	23982.0	33297.0
1553998_at	18868.0	33297.0
1554001_at	31625.0	33297.0
1554003_at	48271.0	33297.0
1554004_a_at	51958.0	33297.0
1554006_a_at	22883.0	33297.0
1554007_at	54052.0	33297.0
1554008_at	43118.0	33297.0
1554010_at	40060.0	33297.0
1554012_at	4447.0	33297.0
1554014_at	49025.0	33297.0
1554015_a_at	48074.0	33297.0
1554016_a_at	44582.0	33297.0
1554017_at	16627.0	33297.0
1554018_at	9236.0	33297.0
1554019_s_at	29821.0	33297.0
1554020_at	53404.0	33297.0
1554021_a_at	28976.0	33297.0
1554022_at	39117.0	33297.0
1554023_s_at	39507.0	33297.0
1554026_a_at	22406.0	33297.0
1554027_a_at	24063.0	33297.0
1554029_a_at	49932.0	33297.0
1554030_at	27116.0	33297.0
1554032_at	35693.0	33297.0
1554033_at	29571.0	33297.0
1554034_a_at	32540.0	33297.0
1554036_at	9537.0	33297.0
1554037_a_at	44925.0	33297.0
1554038_at	15129.0	33297.0
1554039_at	42893.0	33297.0
1554041_at	14628.0	33297.0
1554042_s_at	15770.0	33297.0
1554043_a_at	33707.0	33297.0
1554044_a_at	48789.0	33297.0
1554045_at	39073.0	33297.0
1554047_at	15430.0	33297.0
1554049_s_at	26914.0	33297.0
1554050_at	12096.0	33297.0
1554052_at	32508.0	33297.0
1554053_at	36091.0	33297.0
1554057_at	32865.0	33297.0
1554059_at	50085.0	33297.0
1554060_s_at	41615.0	33297.0
1554062_at	39729.0	33297.0
1554063_at	44349.0	33297.0
1554065_at	48116.0	33297.0
1554067_at	43009.0	33297.0
1554068_s_at	15340.0	33297.0
1554069_at	51015.0	33297.0
1554071_at	30662.0	33297.0
1554072_s_at	35016.0	33297.0
1554074_s_at	10138.0	33297.0
1554076_s_at	49119.0	33297.0
1554077_a_at	29200.0	33297.0
1554078_s_at	48752.0	33297.0
1554079_at	31911.0	33297.0
1554080_at	48803.0	33297.0
1554082_a_at	40980.0	33297.0
1554084_a_at	32572.0	33297.0
1554085_at	27557.0	33297.0
1554086_at	2652.0	33297.0
1554089_s_at	54674.0	33297.0
1554091_a_at	38726.0	33297.0
1554093_a_at	47598.0	33297.0
1554094_at	41274.0	33297.0
1554095_at	13448.0	33297.0
1554096_a_at	26561.0	33297.0
1554097_a_at	14659.0	33297.0
1554098_at	39199.0	33297.0
1554099_a_at	38343.0	33297.0
1554101_a_at	6191.0	33297.0
1554102_a_at	37771.0	33297.0
1554103_at	35847.0	33297.0
1554105_at	44570.0	33297.0
1554106_at	47470.0	33297.0
1554108_at	40530.0	33297.0
1554110_at	6763.0	33297.0
1554112_a_at	41394.0	33297.0
1554113_a_at	17276.0	33297.0
1554114_s_at	42347.0	33297.0
1554115_at	15461.0	33297.0
1554116_s_at	24698.0	33297.0
1554117_at	30557.0	33297.0
1554119_at	4490.0	33297.0
1554121_at	20911.0	33297.0
1554122_a_at	28288.0	33297.0
1554125_a_at	42563.0	33297.0
1554126_at	53748.0	33297.0
1554127_s_at	54518.0	33297.0
1554128_at	32046.0	33297.0
1554129_a_at	13833.0	33297.0
1554131_at	38618.0	33297.0
1554132_a_at	41849.0	33297.0
1554133_at	29093.0	33297.0
1554140_at	22045.0	33297.0
1554141_s_at	34975.0	33297.0
1554142_at	24280.0	33297.0
1554143_a_at	38670.0	33297.0
1554145_a_at	54419.0	33297.0
1554147_s_at	33392.0	33297.0
1554148_a_at	52947.0	33297.0
1554149_at	53977.0	33297.0
1554151_at	47851.0	33297.0
1554152_a_at	47192.0	33297.0
1554153_a_at	14794.0	33297.0
1554154_at	3828.0	33297.0
1554155_at	51851.0	33297.0
1554156_a_at	20335.0	33297.0
1554157_a_at	25609.0	33297.0
1554158_at	43823.0	33297.0
1554159_a_at	53525.0	33297.0
1554160_a_at	42191.0	33297.0
1554161_at	46224.0	33297.0
1554163_at	29388.0	33297.0
1554165_at	17139.0	33297.0
1554167_a_at	53723.0	33297.0
1554168_a_at	1404.0	33297.0
1554170_a_at	46133.0	33297.0
1554171_at	42756.0	33297.0
1554172_a_at	36067.0	33297.0
1554173_at	25693.0	33297.0
1554175_at	9203.0	33297.0
1554176_a_at	40748.0	33297.0
1554177_a_at	48885.0	33297.0
1554178_a_at	10060.0	33297.0
1554179_s_at	53803.0	33297.0
1554181_at	49959.0	33297.0
1554182_at	37092.0	33297.0
1554183_s_at	39003.0	33297.0
1554185_at	35417.0	33297.0
1554187_at	37514.0	33297.0
1554188_at	7199.0	33297.0
1554190_s_at	9214.0	33297.0
1554192_s_at	27227.0	33297.0
1554193_s_at	50015.0	33297.0
1554194_at	21609.0	33297.0
1554195_a_at	28797.0	33297.0
1554196_at	29055.0	33297.0
1554198_at	12667.0	33297.0
1554199_at	51684.0	33297.0
1554201_at	19409.0	33297.0
1554202_x_at	11689.0	33297.0
1554203_at	39755.0	33297.0
1554205_s_at	49561.0	33297.0
1554206_at	7330.0	33297.0
1554208_at	12691.0	33297.0
1554210_at	47775.0	33297.0
1554212_s_at	32466.0	33297.0
1554213_at	35133.0	33297.0
1554214_at	21930.0	33297.0
1554216_at	29396.0	33297.0
1554217_a_at	16097.0	33297.0
1554219_at	9606.0	33297.0
1554220_a_at	28169.0	33297.0
1554222_at	23137.0	33297.0
1554224_at	23234.0	33297.0
1554225_a_at	13018.0	33297.0
1554228_a_at	46063.0	33297.0
1554229_at	48669.0	33297.0
1554231_a_at	34873.0	33297.0
1554232_a_at	21274.0	33297.0
1554233_at	7686.0	33297.0
1554234_at	25843.0	33297.0
1554235_at	25514.0	33297.0
1554237_at	25932.0	33297.0
1554239_s_at	9478.0	33297.0
1554240_a_at	166.0	33297.0
1554241_at	49595.0	33297.0
1554242_a_at	27255.0	33297.0
1554245_x_at	27672.0	33297.0
1554246_at	20704.0	33297.0
1554248_at	44007.0	33297.0
1554249_a_at	47055.0	33297.0
1554250_s_at	11473.0	33297.0
1554251_at	48598.0	33297.0
1554252_a_at	43071.0	33297.0
1554253_a_at	28210.0	33297.0
1554256_a_at	24892.0	33297.0
1554258_a_at	1681.0	33297.0
1554259_at	39754.0	33297.0
1554260_a_at	48997.0	33297.0
1554261_at	6969.0	33297.0
1554262_s_at	26589.0	33297.0
1554264_at	5672.0	33297.0
1554266_at	47734.0	33297.0
1554268_at	36472.0	33297.0
1554271_a_at	22925.0	33297.0
1554272_at	11776.0	33297.0
1554273_a_at	34529.0	33297.0
1554274_a_at	9243.0	33297.0
1554276_at	29141.0	33297.0
1554277_s_at	12475.0	33297.0
1554279_a_at	44443.0	33297.0
1554280_a_at	42383.0	33297.0
1554281_at	10263.0	33297.0
1554283_at	24864.0	33297.0
1554285_at	346.0	33297.0
1554286_at	29225.0	33297.0
1554287_at	47571.0	33297.0
1554288_at	29541.0	33297.0
1554290_at	33041.0	33297.0
1554291_at	41168.0	33297.0
1554292_a_at	51901.0	33297.0
1554293_at	38020.0	33297.0
1554294_s_at	44850.0	33297.0
1554295_x_at	48386.0	33297.0
1554296_at	9832.0	33297.0
1554298_a_at	36005.0	33297.0
1554299_at	24696.0	33297.0
1554300_a_at	27853.0	33297.0
1554301_at	28931.0	33297.0
1554302_s_at	37283.0	33297.0
1554303_at	27763.0	33297.0
1554305_at	34100.0	33297.0
1554306_at	7221.0	33297.0
1554307_at	48268.0	33297.0
1554308_s_at	15972.0	33297.0
1554309_at	21343.0	33297.0
1554310_a_at	39923.0	33297.0
1554311_a_at	23170.0	33297.0
1554312_at	34226.0	33297.0
1554314_at	21610.0	33297.0
1554316_at	29322.0	33297.0
1554317_s_at	46024.0	33297.0
1554318_at	8851.0	33297.0
1554319_at	24005.0	33297.0
1554321_a_at	49997.0	33297.0
1554322_a_at	38078.0	33297.0
1554324_s_at	47471.0	33297.0
1554325_at	36703.0	33297.0
1554327_a_at	48233.0	33297.0
1554328_at	40791.0	33297.0
1554329_x_at	40762.0	33297.0
1554331_a_at	25846.0	33297.0
1554332_a_at	49118.0	33297.0
1554333_at	51232.0	33297.0
1554334_a_at	43481.0	33297.0
1554335_at	12964.0	33297.0
1554337_at	33618.0	33297.0
1554339_a_at	48773.0	33297.0
1554340_a_at	10555.0	33297.0
1554341_a_at	42173.0	33297.0
1554342_s_at	23937.0	33297.0
1554343_a_at	25787.0	33297.0
1554344_s_at	40648.0	33297.0
1554345_a_at	37867.0	33297.0
1554346_at	19500.0	33297.0
1554348_s_at	25468.0	33297.0
1554349_at	35475.0	33297.0
1554351_a_at	49011.0	33297.0
1554352_s_at	25300.0	33297.0
1554354_at	22909.0	33297.0
1554355_a_at	32577.0	33297.0
1554356_at	32375.0	33297.0
1554360_at	31350.0	33297.0
1554362_at	30317.0	33297.0
1554364_at	41914.0	33297.0
1554365_a_at	36307.0	33297.0
1554367_at	40276.0	33297.0
1554368_at	14343.0	33297.0
1554371_at	37670.0	33297.0
1554372_at	20239.0	33297.0
1554374_at	31437.0	33297.0
1554375_a_at	26985.0	33297.0
1554376_s_at	8404.0	33297.0
1554377_a_at	8263.0	33297.0
1554378_a_at	39773.0	33297.0
1554379_a_at	38024.0	33297.0
1554380_at	47081.0	33297.0
1554382_at	40521.0	33297.0
1554383_a_at	44729.0	33297.0
1554384_at	49914.0	33297.0
1554385_a_at	47130.0	33297.0
1554386_at	37546.0	33297.0
1554388_at	29684.0	33297.0
1554390_s_at	41694.0	33297.0
1554391_at	43598.0	33297.0
1554393_a_at	38163.0	33297.0
1554394_at	8592.0	33297.0
1554396_at	9210.0	33297.0
1554397_s_at	49399.0	33297.0
1554398_at	16123.0	33297.0
1554400_at	12894.0	33297.0
1554401_a_at	44490.0	33297.0
1554403_a_at	31181.0	33297.0
1554404_a_at	41470.0	33297.0
1554405_a_at	31718.0	33297.0
1554406_a_at	14763.0	33297.0
1554408_a_at	5081.0	33297.0
1554409_at	17757.0	33297.0
1554410_a_at	43399.0	33297.0
1554411_at	44331.0	33297.0
1554413_s_at	39402.0	33297.0
1554414_a_at	50398.0	33297.0
1554415_at	54440.0	33297.0
1554417_s_at	18934.0	33297.0
1554418_s_at	36217.0	33297.0
1554419_x_at	17095.0	33297.0
1554420_at	32275.0	33297.0
1554423_a_at	28813.0	33297.0
1554424_at	46242.0	33297.0
1554428_s_at	37365.0	33297.0
1554429_a_at	38991.0	33297.0
1554430_at	32781.0	33297.0
1554432_x_at	52196.0	33297.0
1554433_a_at	49937.0	33297.0
1554436_a_at	27907.0	33297.0
1554438_at	25619.0	33297.0
1554440_at	16007.0	33297.0
1554441_a_at	46609.0	33297.0
1554442_at	4169.0	33297.0
1554443_s_at	9729.0	33297.0
1554444_s_at	10355.0	33297.0
1554445_at	10341.0	33297.0
1554447_at	34591.0	33297.0
1554448_at	27772.0	33297.0
1554449_at	35655.0	33297.0
1554450_s_at	49666.0	33297.0
1554451_s_at	35923.0	33297.0
1554452_a_at	1468.0	33297.0
1554453_at	30426.0	33297.0
1554455_at	14238.0	33297.0
1554456_a_at	33146.0	33297.0
1554459_s_at	10109.0	33297.0
1554460_at	14280.0	33297.0
1554462_a_at	50151.0	33297.0
1554464_a_at	49334.0	33297.0
1554465_s_at	24394.0	33297.0
1554466_a_at	36687.0	33297.0
1554468_s_at	52016.0	33297.0
1554469_at	40963.0	33297.0
1554470_s_at	27652.0	33297.0
1554471_a_at	45763.0	33297.0
1554472_a_at	25357.0	33297.0
1554473_at	6359.0	33297.0
1554474_a_at	26417.0	33297.0
1554475_a_at	27531.0	33297.0
1554476_x_at	34960.0	33297.0
1554478_a_at	8668.0	33297.0
1554479_a_at	4496.0	33297.0
1554480_a_at	51101.0	33297.0
1554481_a_at	18722.0	33297.0
1554482_a_at	42628.0	33297.0
1554483_at	9410.0	33297.0
1554485_s_at	1826.0	33297.0
1554486_a_at	13766.0	33297.0
1554487_a_at	36319.0	33297.0
1554488_at	39205.0	33297.0
1554489_a_at	53423.0	33297.0
1554491_a_at	40004.0	33297.0
1554492_at	16154.0	33297.0
1554493_s_at	34358.0	33297.0
1554494_at	17771.0	33297.0
1554495_s_at	30142.0	33297.0
1554496_at	13196.0	33297.0
1554499_s_at	46271.0	33297.0
1554500_a_at	34487.0	33297.0
1554501_at	29525.0	33297.0
1554503_a_at	1214.0	33297.0
1554504_at	43154.0	33297.0
1554506_x_at	34223.0	33297.0
1554507_at	22672.0	33297.0
1554508_at	501.0	33297.0
1554509_a_at	53643.0	33297.0
1554510_s_at	47507.0	33297.0
