feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance
8094741							1		1	1	0	1
8094743							1		1	1	0	1
8094751							1		1	0	1	1
8094759							1		1	0	1	1
8094772							1		1	1	0	1
8094774							1		1	1	0	1
8094776							1		1	0	1	1
8094778							1		1	1	0	1
8094789							1		1	0	1	1
8094830							1		1	1	0	1
8094843							1		1	1	0	1
8094848							1		1	0	1	1
8094870							1		1	1	0	1
8094872							1		1	0	1	1
8094874							1		1	1	0	1
8094876							1		1	1	0	1
8094897							1		1	1	0	1
8094899							1		1	0	1	1
8094901							1		1	0	1	1
8094911							1		1	0	1	1
8094936							1		1	1	0	1
8094938							1		1	1	0	1
8094946							1		1	0	1	1
8094948							1		1	0	1	1
8094960							1		1	0	1	1
8094968							1		1	0	1	1
8094974							1		1	0	1	1
8094986							1		1	0	1	1
8094988							1		1	0	1	1
8095005							1		1	0	1	1
8095009							1		1	0	1	1
8095021							1		1	0	1	1
8095035							1		1	0	1	1
8095037							1		1	0	1	1
8095043							1		1	0	1	1
8095048							1		1	0	1	1
8095072							1		1	1	0	1
8095074							1		1	0	1	1
8095078							1		1	1	0	1
8095080							1		1	0	1	1
8095110							1		1	1	0	1
8095135							1		1	0	1	1
8095137							1		1	1	0	1
8095139							1		1	1	0	1
8095148							1		1	1	0	1
8095159							1		1	1	0	1
8095161							1		1	0	1	1
8095163							1		1	1	0	1
8095185							1		1	1	0	1
8095187							1		1	1	0	1
8095214							1		1	1	0	1
8095216							1		1	0	1	1
8095221							1		1	0	1	1
8095230							1		1	0	1	1
8095246							1		1	0	1	1
8095251							1		1	0	1	1
8095260							1		1	0	1	1
8095262							1		1	0	1	1
8095269							1		1	0	1	1
8095295							1		1	0	1	1
8095297							1		1	1	0	1
8095299							1		1	1	0	1
8095301							1		1	0	1	1
8095303							1		1	0	1	1
8095331							1		1	0	1	1
8095333							1		1	0	1	1
8095335							1		1	1	0	1
8095337							1		1	0	1	1
8095339							1		1	0	1	1
8095341							1		1	1	0	1
8095343							1		1	1	0	1
8095356							1		1	1	0	1
8095358							1		1	0	1	1
8095360							1		1	0	1	1
8095362							1		1	1	0	1
8095364							1		1	1	0	1
8095376							1		1	1	0	1
8095380							1		1	1	0	1
8095390							1		1	0	1	1
8095395							1		1	1	0	1
8095402							1		1	0	1	1
8095404							1		1	0	1	1
8095412							1		1	0	1	1
8095422							1		1	1	0	1
8095430							1		1	0	1	1
8095435							1		1	0	1	1
8095441							1		1	0	1	1
8095451							1		1	1	0	1
8095456							1		1	0	1	1
8095467							1		1	0	1	1
8095477							1		1	0	1	1
8095484							1		1	0	1	1
8095488							1		1	0	1	1
8095491							1		1	1	0	1
8095500							1		1	0	1	1
8095504							1		1	0	1	1
8095508							1		1	1	0	1
8095519							1		1	0	1	1
8095535							1		1	0	1	1
8095539							1		1	1	0	1
8095543							1		1	0	1	1
8095545							1		1	0	1	1
8095562							1		1	0	1	1
8095564							1		1	1	0	1
8095566							1		1	1	0	1
8095574							1		1	1	0	1
8095585							1		1	0	1	1
8095616							1		1	1	0	1
8095624							1		1	1	0	1
8095626							1		1	0	1	1
8095628							1		1	0	1	1
8095646							1		1	0	1	1
8095663							1		1	1	0	1
8095680							1		1	1	0	1
8095688							1		1	0	1	1
8095694							1		1	1	0	1
8095697							1		1	1	0	1
8095703							1		1	0	1	1
8095705							1		1	0	1	1
8095723							1		1	0	1	1
8095728							1		1	1	0	1
8095736							1		1	1	0	1
8095744							1		1	1	0	1
8095751							1		1	0	1	1
8095758							1		1	0	1	1
8095760							1		1	0	1	1
8095767							1		1	0	1	1
8095773							1		1	0	1	1
8095800							1		1	1	0	1
8095802							1		1	0	1	1
8095806							1		1	0	1	1
8095819							1		1	0	1	1
8095826							1		1	0	1	1
8095832							1		1	0	1	1
8095834							1		1	0	1	1
8095854							1		1	0	1	1
8095868							1		1	1	0	1
8095870							1		1	0	1	1
8095886							1		1	1	0	1
8095894							1		1	0	1	1
8095907							1		1	0	1	1
8095986							1		1	0	1	1
8096002							1		1	1	0	1
8096004							1		1	1	0	1
8096025							1		1	1	0	1
8096027							1		1	0	1	1
8096030							1		1	1	0	1
8096032							1		1	1	0	1
8096050							1		1	1	0	1
8096061							1		1	0	1	1
8096070							1		1	1	0	1
8096075							1		1	0	1	1
8096077							1		1	1	0	1
8096079							1		1	1	0	1
8096081							1		1	1	0	1
8096091							1		1	0	1	1
8096098							1		1	0	1	1
8096109							1		1	0	1	1
8096116							1		1	1	0	1
8096130							1		1	1	0	1
8096147							1		1	0	1	1
8096158							1		1	0	1	1
8096160							1		1	0	1	1
8096176							1		1	0	1	1
8096224							1		1	1	0	1
8096249							1		1	0	1	1
8096251							1		1	0	1	1
8096265							1		1	0	1	1
8096274							1		1	1	0	1
8096281							1		1	1	0	1
8096290							1		1	1	0	1
8096296							1		1	0	1	1
8096301							1		1	1	0	1
8096312							1		1	0	1	1
8096314							1		1	0	1	1
8096331							1		1	1	0	1
8096333							1		1	0	1	1
8096335							1		1	1	0	1
8096361							1		1	0	1	1
8096385							1		1	1	0	1
8096411							1		1	1	0	1
8096413							1		1	0	1	1
8096415							1		1	1	0	1
8096425							1		1	1	0	1
8096438							1		1	0	1	1
8096440							1		1	0	1	1
8096457							1		1	0	1	1
8096459							1		1	0	1	1
8096461							1		1	0	1	1
8096463							1		1	1	0	1
8096489							1		1	0	1	1
8096511							1		1	0	1	1
8096528							1		1	0	1	1
8096531							1		1	1	0	1
8096533							1		1	0	1	1
8096536							1		1	0	1	1
8096538							1		1	1	0	1
8096554							1		1	0	1	1
8096556							1		1	0	1	1
8096568							1		1	0	1	1
8096580							1		1	0	1	1
8096602							1		1	1	0	1
8096615							1		1	0	1	1
8096617							1		1	1	0	1
8096635							1		1	1	0	1
8096661							1		1	0	1	1
8096663							1		1	1	0	1
8096667							1		1	0	1	1
8096669							1		1	1	0	1
8096675							1		1	1	0	1
8096680							1		1	1	0	1
8096682							1		1	0	1	1
8096688							1		1	1	0	1
8096704							1		1	0	1	1
8096718							1		1	0	1	1
8096731							1		1	0	1	1
8096733							1		1	0	1	1
8096744							1		1	0	1	1
8096753							1		1	0	1	1
8096765							1		1	0	1	1
8096771							1		1	1	0	1
8096777							1		1	1	0	1
8096781							1		1	0	1	1
8096808							1		1	1	0	1
8096821							1		1	0	1	1
8096830							1		1	0	1	1
8096839							1		1	1	0	1
8096845							1		1	0	1	1
8096873							1		1	0	1	1
8096875							1		1	1	0	1
8096897							1		1	0	1	1
8096899							1		1	0	1	1
8096905							1		1	1	0	1
8096917							1		1	1	0	1
8096919							1		1	1	0	1
8096938							1		1	0	1	1
8096955							1		1	0	1	1
8096957							1		1	0	1	1
8096959							1		1	0	1	1
8097011							1		1	1	0	1
8097013							1		1	0	1	1
8097015							1		1	0	1	1
8097017							1		1	1	0	1
8097028							1		1	0	1	1
8097030							1		1	0	1	1
8097034							1		1	0	1	1
8097036							1		1	0	1	1
8097038							1		1	1	0	1
8097056							1		1	1	0	1
8097058							1		1	1	0	1
8097062							1		1	1	0	1
8097064							1		1	0	1	1
8097066							1		1	0	1	1
8097080							1		1	0	1	1
8097086							1		1	0	1	1
8097096							1		1	0	1	1
8097098							1		1	0	1	1
8097116							1		1	1	0	1
8097118							1		1	0	1	1
8097120							1		1	0	1	1
8097122							1		1	0	1	1
8097124							1		1	0	1	1
8097126							1		1	0	1	1
8097128							1		1	1	0	1
8097146							1		1	1	0	1
8097148							1		1	0	1	1
8097236							1		1	0	1	1
8097252							1		1	0	1	1
8097256							1		1	0	1	1
8097262							1		1	0	1	1
8097282							1		1	0	1	1
8097285							1		1	1	0	1
8097288							1		1	0	1	1
8097305							1		1	0	1	1
8097307							1		1	0	1	1
8097327							1		1	0	1	1
8097335							1		1	0	1	1
8097356							1		1	1	0	1
8097373							1		1	0	1	1
8097388							1		1	0	1	1
8097415							1		1	0	1	1
8097417							1		1	0	1	1
8097435							1		1	0	1	1
8097443							1		1	0	1	1
8097445							1		1	1	0	1
8097447							1		1	1	0	1
8097449							1		1	0	1	1
8097457							1		1	0	1	1
8097459							1		1	0	1	1
8097461							1		1	1	0	1
8097468							1		1	1	0	1
8097470							1		1	0	1	1
8097472							1		1	0	1	1
8097474							1		1	1	0	1
8097476							1		1	0	1	1
8097478							1		1	0	1	1
8097480							1		1	1	0	1
8097505							1		1	1	0	1
8097507							1		1	0	1	1
8097513							1		1	1	0	1
8097521							1		1	0	1	1
8097529							1		1	0	1	1
8097541							1		1	0	1	1
8097543							1		1	1	0	1
8097553							1		1	1	0	1
8097568							1		1	0	1	1
8097570							1		1	1	0	1
8097586							1		1	0	1	1
8097600							1		1	0	1	1
8097626							1		1	0	1	1
8097628							1		1	1	0	1
8097645							1		1	0	1	1
8097647							1		1	1	0	1
8097655							1		1	1	0	1
8097657							1		1	0	1	1
8097670							1		1	1	0	1
8097679							1		1	1	0	1
8097685							1		1	1	0	1
8097687							1		1	0	1	1
8097690							1		1	0	1	1
8097692							1		1	0	1	1
8097704							1		1	0	1	1
8097717							1		1	0	1	1
8097743							1		1	1	0	1
8097747							1		1	1	0	1
8097749							1		1	0	1	1
8097751							1		1	0	1	1
8097753							1		1	0	1	1
8097773							1		1	0	1	1
8097780							1		1	1	0	1
8097782							1		1	0	1	1
8097790							1		1	0	1	1
8097792							1		1	0	1	1
8097794							1		1	0	1	1
8097801							1		1	0	1	1
8097809							1		1	1	0	1
8097811							1		1	0	1	1
8097813							1		1	0	1	1
8097827							1		1	1	0	1
8097829							1		1	1	0	1
8097841							1		1	0	1	1
8097857							1		1	0	1	1
8097867							1		1	0	1	1
8097903							1		1	1	0	1
8097910							1		1	0	1	1
8097920							1		1	1	0	1
8097928							1		1	0	1	1
8097934							1		1	0	1	1
8097936							1		1	1	0	1
8097938							1		1	0	1	1
8097945							1		1	0	1	1
8097947							1		1	1	0	1
8097949							1		1	1	0	1
8097951							1		1	0	1	1
8097953							1		1	0	1	1
8097955							1		1	0	1	1
8097957							1		1	0	1	1
8097973							1		1	0	1	1
8097991							1		1	1	0	1
8098004							1		1	0	1	1
8098006							1		1	0	1	1
8098021							1		1	0	1	1
8098041							1		1	1	0	1
8098058							1		1	0	1	1
8098060							1		1	0	1	1
8098084							1		1	0	1	1
8098101							1		1	0	1	1
8098103							1		1	1	0	1
8098121							1		1	0	1	1
8098146							1		1	0	1	1
8098150							1		1	0	1	1
8098157							1		1	0	1	1
8098159							1		1	1	0	1
8098161							1		1	1	0	1
8098163							1		1	1	0	1
8098165							1		1	0	1	1
8098167							1		1	0	1	1
8098170							1		1	1	0	1
8098175							1		1	0	1	1
8098177							1		1	1	0	1
8098193							1		1	1	0	1
8098195							1		1	0	1	1
8098204							1		1	0	1	1
8098214							1		1	1	0	1
8098240							1		1	0	1	1
8098242							1		1	1	0	1
8098244							1		1	0	1	1
8098246							1		1	0	1	1
8098259							1		1	0	1	1
8098261							1		1	1	0	1
8098263							1		1	0	1	1
8098287							1		1	0	1	1
8098289							1		1	1	0	1
8098291							1		1	1	0	1
8098307							1		1	0	1	1
8098326							1		1	0	1	1
8098328							1		1	0	1	1
8098342							1		1	1	0	1
8098344							1		1	0	1	1
8098348							1		1	0	1	1
8098368							1		1	1	0	1
8098379							1		1	0	1	1
8098412							1		1	0	1	1
8098414							1		1	1	0	1
8098421							1		1	0	1	1
8098423							1		1	1	0	1
8098437							1		1	1	0	1
8098439							1		1	1	0	1
8098441							1		1	0	1	1
8098463							1		1	1	0	1
8098465							1		1	0	1	1
8098470							1		1	0	1	1
8098496							1		1	0	1	1
8098498							1		1	1	0	1
8098500							1		1	0	1	1
8098506							1		1	1	0	1
8098508							1		1	1	0	1
8098512							1		1	1	0	1
8098547							1		1	1	0	1
8098549							1		1	0	1	1
8098554							1		1	1	0	1
8098556							1		1	0	1	1
8098571							1		1	1	0	1
8098576							1		1	0	1	1
8098581							1		1	0	1	1
8098604							1		1	0	1	1
8098611							1		1	0	1	1
8098620							1		1	0	1	1
8098637							1		1	0	1	1
8098654							1		1	0	1	1
8098671							1		1	0	1	1
8098688							1		1	0	1	1
8098690							1		1	1	0	1
8098697							1		1	0	1	1
8098705							1		1	0	1	1
8098707							1		1	0	1	1
8098712							1		1	0	1	1
8098714							1		1	0	1	1
8098721							1		1	1	0	1
8098723							1		1	0	1	1
8098725							1		1	0	1	1
8098730							1		1	0	1	1
8098732							1		1	0	1	1
8098740							1		1	1	0	1
8098743							1		1	0	1	1
8098745							1		1	0	1	1
8098752							1		1	0	1	1
8098758							1		1	0	1	1
8098762							1		1	0	1	1
8098769							1		1	1	0	1
8098782							1		1	1	0	1
8098789							1		1	1	0	1
8098822							1		1	1	0	1
8098848							1		1	1	0	1
8098856							1		1	1	0	1
8098870							1		1	1	0	1
8098877							1		1	1	0	1
8098880							1		1	1	0	1
8098895							1		1	1	0	1
8098902							1		1	1	0	1
8098904							1		1	1	0	1
8098916							1		1	0	1	1
8098924							1		1	1	0	1
8098938							1		1	1	0	1
8098940							1		1	0	1	1
8098942							1		1	0	1	1
8098958							1		1	1	0	1
8098985							1		1	1	0	1
8098995							1		1	0	1	1
8099008							1		1	1	0	1
8099025							1		1	1	0	1
8099027							1		1	0	1	1
8099029							1		1	1	0	1
8099037							1		1	1	0	1
8099051							1		1	1	0	1
8099073							1		1	1	0	1
8099082							1		1	0	1	1
8099084							1		1	1	0	1
8099091							1		1	0	1	1
8099093							1		1	0	1	1
8099099							1		1	0	1	1
8099107							1		1	1	0	1
8099121							1		1	1	0	1
8099130							1		1	0	1	1
8099132							1		1	0	1	1
8099140							1		1	1	0	1
8099142							1		1	1	0	1
8099144							1		1	0	1	1
8099172							1		1	0	1	1
8099193							1		1	1	0	1
8099200							1		1	1	0	1
8099218							1		1	0	1	1
8099233							1		1	1	0	1
8099235							1		1	0	1	1
8099240							1		1	0	1	1
8099242							1		1	0	1	1
8099246							1		1	1	0	1
8099253							1		1	0	1	1
8099255							1		1	1	0	1
8099259							1		1	0	1	1
8099279							1		1	0	1	1
8099302							1		1	0	1	1
8099304							1		1	0	1	1
8099324							1		1	1	0	1
8099326							1		1	1	0	1
8099340							1		1	0	1	1
8099362							1		1	1	0	1
8099364							1		1	1	0	1
8099368							1		1	1	0	1
8099388							1		1	1	0	1
8099393							1		1	1	0	1
8099395							1		1	0	1	1
8099406							1		1	1	0	1
8099410							1		1	0	1	1
8099438							1		1	0	1	1
8099447							1		1	0	1	1
8099449							1		1	0	1	1
8099467							1		1	0	1	1
8099471							1		1	1	0	1
8099476							1		1	0	1	1
8099504							1		1	0	1	1
8099506							1		1	0	1	1
8099524							1		1	1	0	1
8099537							1		1	1	0	1
8099539							1		1	0	1	1
8099541							1		1	0	1	1
8099551							1		1	0	1	1
8099570							1		1	0	1	1
8099581							1		1	1	0	1
8099589							1		1	0	1	1
8099591							1		1	1	0	1
8099593							1		1	0	1	1
8099612							1		1	0	1	1
8099631							1		1	1	0	1
8099633							1		1	0	1	1
8099649							1		1	1	0	1
8099668							1		1	1	0	1
8099670							1		1	0	1	1
8099685							1		1	1	0	1
8099696							1		1	1	0	1
8099713							1		1	0	1	1
8099715							1		1	0	1	1
8099717							1		1	1	0	1
8099719							1		1	0	1	1
8099721							1		1	1	0	1
8099746							1		1	1	0	1
8099754							1		1	1	0	1
8099756							1		1	0	1	1
8099758							1		1	0	1	1
8099760							1		1	1	0	1
8099797							1		1	1	0	1
8099805							1		1	0	1	1
8099807							1		1	0	1	1
8099811							1		1	0	1	1
8099813							1		1	1	0	1
8099815							1		1	0	1	1
8099817							1		1	0	1	1
8099826							1		1	1	0	1
8099834							1		1	1	0	1
8099841							1		1	1	0	1
8099850							1		1	1	0	1
8099860							1		1	0	1	1
8099887							1		1	0	1	1
8099897							1		1	0	1	1
8099912							1		1	0	1	1
8099918							1		1	0	1	1
8099922							1		1	1	0	1
8099924							1		1	1	0	1
8099926							1		1	1	0	1
8099965							1		1	1	0	1
8099967							1		1	1	0	1
8099982							1		1	0	1	1
8100001							1		1	0	1	1
8100003							1		1	0	1	1
8100007							1		1	0	1	1
8100013							1		1	1	0	1
8100015							1		1	1	0	1
8100026							1		1	1	0	1
8100068							1		1	0	1	1
8100070							1		1	1	0	1
8100076							1		1	0	1	1
8100085							1		1	0	1	1
8100095							1		1	0	1	1
8100097							1		1	0	1	1
8100109							1		1	0	1	1
8100123							1		1	1	0	1
8100125							1		1	1	0	1
8100127							1		1	0	1	1
8100131							1		1	0	1	1
8100143							1		1	0	1	1
8100145							1		1	1	0	1
8100154							1		1	1	0	1
8100177							1		1	0	1	1
8100179							1		1	0	1	1
8100202							1		1	0	1	1
8100210							1		1	1	0	1
8100227							1		1	1	0	1
8100229							1		1	1	0	1
8100231							1		1	1	0	1
8100251							1		1	0	1	1
8100290							1		1	0	1	1
8100292							1		1	0	1	1
8100298							1		1	0	1	1
8100306							1		1	0	1	1
8100308							1		1	0	1	1
8100310							1		1	0	1	1
8100312							1		1	0	1	1
8100318							1		1	0	1	1
8100328							1		1	0	1	1
8100338							1		1	0	1	1
8100347							1		1	1	0	1
8100360							1		1	1	0	1
8100362							1		1	0	1	1
8100376							1		1	0	1	1
8100378							1		1	1	0	1
8100382							1		1	1	0	1
8100389							1		1	0	1	1
8100391							1		1	0	1	1
8100393							1		1	1	0	1
8100426							1		1	1	0	1
8100428							1		1	0	1	1
8100454							1		1	1	0	1
8100456							1		1	1	0	1
8100458							1		1	0	1	1
8100464							1		1	1	0	1
8100474							1		1	1	0	1
8100476							1		1	1	0	1
8100478							1		1	0	1	1
8100495							1		1	1	0	1
8100507							1		1	0	1	1
8100519							1		1	0	1	1
8100521							1		1	0	1	1
8100523							1		1	0	1	1
8100530							1		1	1	0	1
8100532							1		1	0	1	1
8100541							1		1	0	1	1
8100547							1		1	0	1	1
8100549							1		1	1	0	1
8100553							1		1	0	1	1
8100555							1		1	1	0	1
8100557							1		1	0	1	1
8100572							1		1	0	1	1
8100574							1		1	1	0	1
8100576							1		1	0	1	1
8100578							1		1	0	1	1
8100599							1		1	0	1	1
8100601							1		1	1	0	1
8100603							1		1	0	1	1
8100615							1		1	1	0	1
8100655							1		1	0	1	1
8100664							1		1	1	0	1
8100675							1		1	1	0	1
8100688							1		1	1	0	1
8100699							1		1	0	1	1
8100701							1		1	0	1	1
8100714							1		1	0	1	1
8100734							1		1	0	1	1
8100737							1		1	1	0	1
8100746							1		1	1	0	1
8100754							1		1	1	0	1
8100756							1		1	1	0	1
8100758							1		1	0	1	1
8100760							1		1	1	0	1
8100768							1		1	0	1	1
8100782							1		1	0	1	1
8100784							1		1	1	0	1
8100791							1		1	0	1	1
8100798							1		1	1	0	1
8100808							1		1	1	0	1
8100819							1		1	0	1	1
8100827							1		1	1	0	1
8100832							1		1	0	1	1
8100834							1		1	0	1	1
8100851							1		1	0	1	1
8100853							1		1	0	1	1
8100868							1		1	0	1	1
8100870							1		1	0	1	1
8100893							1		1	1	0	1
8100902							1		1	1	0	1
8100941							1		1	1	0	1
8100943							1		1	1	0	1
8100960							1		1	0	1	1
8100962							1		1	1	0	1
8100964							1		1	0	1	1
8100966							1		1	0	1	1
8100971							1		1	1	0	1
8100977							1		1	1	0	1
8100984							1		1	1	0	1
8100990							1		1	1	0	1
8100994							1		1	1	0	1
8101000							1		1	1	0	1
8101002							1		1	0	1	1
8101011							1		1	0	1	1
8101013							1		1	0	1	1
8101031							1		1	0	1	1
8101043							1		1	0	1	1
8101061							1		1	1	0	1
8101063							1		1	0	1	1
8101065							1		1	1	0	1
8101086							1		1	1	0	1
8101099							1		1	0	1	1
8101118							1		1	1	0	1
8101126							1		1	1	0	1
8101131							1		1	1	0	1
8101141							1		1	0	1	1
8101143							1		1	0	1	1
8101158							1		1	1	0	1
8101174							1		1	0	1	1
8101203							1		1	0	1	1
8101207							1		1	0	1	1
8101210							1		1	1	0	1
8101212							1		1	0	1	1
8101224							1		1	0	1	1
8101226							1		1	0	1	1
8101228							1		1	0	1	1
8101235							1		1	1	0	1
8101237							1		1	0	1	1
8101253							1		1	1	0	1
8101256							1		1	0	1	1
8101260							1		1	1	0	1
8101284							1		1	0	1	1
8101304							1		1	1	0	1
8101322							1		1	1	0	1
8101324							1		1	0	1	1
8101340							1		1	0	1	1
8101357							1		1	0	1	1
8101359							1		1	0	1	1
8101366							1		1	0	1	1
8101376							1		1	0	1	1
8101411							1		1	1	0	1
8101427							1		1	1	0	1
8101429							1		1	1	0	1
8101437							1		1	1	0	1
8101449							1		1	1	0	1
8101467							1		1	1	0	1
8101489							1		1	0	1	1
8101501							1		1	1	0	1
8101507							1		1	1	0	1
8101511							1		1	0	1	1
8101585							1		1	0	1	1
8101587							1		1	0	1	1
8101607							1		1	1	0	1
8101609							1		1	1	0	1
8101616							1		1	0	1	1
8101622							1		1	1	0	1
8101624							1		1	1	0	1
8101637							1		1	0	1	1
8101648							1		1	1	0	1
8101657							1		1	1	0	1
8101659							1		1	0	1	1
8101673							1		1	0	1	1
8101675							1		1	1	0	1
8101697							1		1	0	1	1
8101699							1		1	0	1	1
8101701							1		1	0	1	1
8101716							1		1	0	1	1
8101718							1		1	0	1	1
8101721							1		1	0	1	1
8101723							1		1	0	1	1
8101728							1		1	0	1	1
8101757							1		1	1	0	1
8101762							1		1	1	0	1
8101774							1		1	1	0	1
8101778							1		1	1	0	1
8101780							1		1	1	0	1
8101788							1		1	0	1	1
8101810							1		1	0	1	1
8101814							1		1	0	1	1
8101816							1		1	1	0	1
8101828							1		1	0	1	1
8101839							1		1	0	1	1
8101844							1		1	0	1	1
8101852							1		1	0	1	1
8101862							1		1	0	1	1
8101874							1		1	0	1	1
8101881							1		1	0	1	1
8101893							1		1	0	1	1
8101904							1		1	0	1	1
8101916							1		1	0	1	1
8101925							1		1	0	1	1
8101934							1		1	0	1	1
8101945							1		1	1	0	1
8101952							1		1	1	0	1
8101957							1		1	1	0	1
8101971							1		1	1	0	1
8101990							1		1	1	0	1
8101992							1		1	1	0	1
8102004							1		1	0	1	1
8102006							1		1	1	0	1
8102024							1		1	1	0	1
8102037							1		1	1	0	1
8102039							1		1	1	0	1
8102050							1		1	0	1	1
8102065							1		1	0	1	1
8102076							1		1	1	0	1
8102127							1		1	1	0	1
8102135							1		1	0	1	1
8102141							1		1	0	1	1
8102160							1		1	1	0	1
8102162							1		1	0	1	1
8102171							1		1	0	1	1
8102200							1		1	0	1	1
8102210							1		1	0	1	1
8102212							1		1	0	1	1
